InChI,Cdk.KierHallSmarts.khs.ssS,Cdk.ChiCluster.VC-5,Cdk.AutocorrelationPolarizability.ATSp2,Cdk.KappaShapeIndices.Kier3,Cdk.AutocorrelationCharge.ATSc5,Cdk.PetitjeanShapeIndex.topoShape,Cdk.ChiCluster.SC-5,Cdk.CarbonTypes.C2SP2,Cdk.AutocorrelationPolarizability.ATSp3,Cdk.CarbonTypes.C1SP2,Cdk.CarbonTypes.C2SP3,Cdk.AutocorrelationPolarizability.ATSp4,Cdk.KierHallSmarts.khs.dO,Cdk.ChiPathCluster.SPC-4,Cdk.CarbonTypes.C1SP3,Cdk.WienerNumbers.WPATH,Cdk.MDE.MDEC-12,Cdk.MDE.MDEC-33,Cdk.AutocorrelationPolarizability.ATSp5,Cdk.ChiPathCluster.SPC-5,Cdk.MDE.MDEC-13,Cdk.ChiPathCluster.SPC-6,Cdk.ChiChain.SCH-5,Cdk.KierHallSmarts.khs.dsN,Cdk.PetitjeanNumber.PetitjeanNumber,Cdk.ChiChain.SCH-6,Cdk.MDE.MDEO-11,Cdk.KierHallSmarts.khs.sssN,Cdk.ChiChain.SCH-7,Cdk.MDE.MDEN-22,Cdk.EccentricConnectivityIndex.ECCEN,Cdk.KierHallSmarts.khs.sOH,Cdk.MDE.MDEO-12,Cdk.ChiChain.VCH-5,Cdk.ChiPath.VP-0,Cdk.ChiPath.VP-1,Cdk.ChiChain.VCH-6,Cdk.AutocorrelationMass.ATSm1,Cdk.ChiPath.VP-2,Cdk.KierHallSmarts.khs.ssCH2,Cdk.ChiChain.VCH-7,Cdk.AutocorrelationMass.ATSm2,Cdk.ChiPath.VP-3,Cdk.TPSA.TopoPSA,Cdk.MDE.MDEC-22,Cdk.ChiPath.SP-3,Cdk.ChiPath.VP-4,Cdk.MDE.MDEC-23,Cdk.AutocorrelationMass.ATSm3,Cdk.ChiPath.VP-5,Cdk.KierHallSmarts.khs.sCl,Cdk.AutocorrelationMass.ATSm4,Cdk.ChiPath.SP-4,Cdk.ChiPath.VP-6,Cdk.KierHallSmarts.khs.ssO,Cdk.AutocorrelationMass.ATSm5,Cdk.PetitjeanShapeIndex.geomShape,Cdk.AutocorrelationCharge.ATSc1,Cdk.KierHallSmarts.khs.aaCH,Cdk.ChiPathCluster.VPC-4,Cdk.ChiPath.SP-5,Cdk.ChiPath.VP-7,Cdk.MDE.MDEO-22,Cdk.AutocorrelationCharge.ATSc2,Cdk.ChiPathCluster.VPC-5,Cdk.ChiPath.SP-6,Cdk.KappaShapeIndices.Kier1,Cdk.ChiPath.SP-7,Cdk.AutocorrelationCharge.ATSc3,Cdk.ChiCluster.VC-3,Cdk.ChiPathCluster.VPC-6,Cdk.FragmentComplexity.fragC,Cdk.KierHallSmarts.khs.dssC,Cdk.ChiCluster.VC-4,Cdk.ChiCluster.SC-3,Cdk.AutocorrelationPolarizability.ATSp1,Cdk.KierHallSmarts.khs.dsssP,Cdk.KappaShapeIndices.Kier2,Cdk.AutocorrelationCharge.ATSc4
"InChI=1S/C11H15NO3/c1-8(2)14-9-6-4-5-7-10(9)15-11(13)12-3/h4-8H,1-3H3,(H,12,13)",0.0,0.013888888888888888,777.0545018413698,4.571428571428571,-0.14877849304444812,1.0,0.08333333333333333,6.0,975.5570372158359,0.0,1.0,925.7269293023685,0.0,1.590600932573418,2.0,384.0,2.2792492762021856,2.5250646358253217,807.0416831932985,2.2512065088412565,3.6787137367375475,3.1556223516002477,0.0,1.0,0.5,0.08333333333333333,0.0,0.0,0.11785113019775793,0.0,181.0,1.0,0.6324555320336759,0.0,9.097675117875772,4.724552694660105,0.027777777777777776,17.683387407899318,3.2215840293947595,0.0,0.022680460581325723,16.99282375202371,1.6043617556736542,51.05000000000001,3.965406456500188,4.242692314148857,1.0297730858984186,5.911475876858169,22.87394409246956,0.6616246005787411,0.0,21.265294808649344,3.1940506224246645,0.2809064058193179,2.0,19.324915729156277,0.7315589449627823,0.4235310891530225,4.0,0.42676713310918857,2.593491729275657,0.14014822553998815,0.33333333333333337,-0.3182061350588288,0.5345317251335913,1.4363071417753641,13.066666666666666,0.9105513791275361,0.12986783267889285,0.3943782196396601,0.584307787041047,690.04,1.0,0.0,1.0302567583920093,714.4479751686707,0.0,6.554016620498615,0.03449649072531491
"InChI=1S/C11H16ClO2PS3/c1-3-13-15(16,14-4-2)18-9-17-11-7-5-10(12)6-8-11/h5-8H,3-4,9H2,1-2H3",2.0,0.0,1551.7314675326143,6.144,0.09542043675671365,0.8333333333333334,0.0,6.0,1910.8898205830842,0.0,0.0,1798.8266342887885,0.0,2.276921164135904,4.0,708.0,2.6046890998840064,0.33333333333333337,1452.2431470175206,3.2656149566032733,0.47809144373375745,2.9046756980089476,0.0,0.0,0.45454545454545453,0.08333333333333333,0.0,0.0,0.1422588984322123,0.0,307.0,0.0,0.0,0.0,14.396986820948197,11.10608144942848,0.027777777777777776,51.29556089456576,11.288624818359438,3.0,0.06551773028942418,42.26570909103304,9.151033919050821,110.96000000000001,5.325172980199357,5.235237776686802,8.210183290304377,5.510691147665616,58.899387429791375,5.112936343159433,1.0,49.632817939443235,4.01741106740347,4.050380692297525,2.0,46.12384259015998,0.7294495487413843,0.3417922249234462,4.0,3.89029356220522,2.5763759018637127,2.4411707547013677,0.4999999999999999,-0.25844091467110913,6.378945209850817,1.5412492769845134,16.055555555555557,0.836242641790048,0.2013585667723708,2.5839966117572093,5.6336822109484,850.07,0.0,0.3354101966249685,1.4195759751233812,1418.8405563905403,1.0,8.226843100189036,-0.19434257060334903
InChI=1S/C11H18N4O2/c1-7-8(2)12-10(14(3)4)13-9(7)17-11(16)15(5)6/h1-6H3,0.0,0.16071263184186896,1007.9780881418453,4.0,0.33500662788802,1.0,0.6346767354150745,1.0,1356.8436781123658,1.0,0.0,1355.660545444092,1.0,3.7376187906887166,2.0,518.0,0.0,4.6105395574086385,1087.0489640021974,3.652010891345105,8.757865212712353,5.610521485589135,0.0,0.0,0.5,0.05555555555555555,0.0,2.0,0.18246983613200962,0.4999999999999999,209.0,0.0,0.4999999999999999,0.0,11.10535096292756,5.242867604195501,0.0125,19.988859276187817,4.195993532567618,0.0,0.03569327357454777,19.658095263202153,2.2818868173199487,57.5,0.0,5.676586492138804,1.0616412778410211,0.0,28.34543250724413,0.7442057844503657,0.0,29.650919015225867,3.46146526858503,0.418345728204533,1.0,23.34927677946324,0.7944583003629639,0.5385412472204792,0.0,1.2354578626273953,2.948578773496891,0.1659214913921916,0.0,-0.533352252047288,0.9257205645894062,1.9540825592611448,15.058823529411764,1.0665825148426133,0.5695326055302655,0.8116497000087035,1.13728263898024,953.06,1.0,0.0,1.6638546105209069,904.244823706909,0.0,6.25,-0.48266774924094785
"InChI=1S/C11H19N3O/c1-4-6-7-9-8(3)13-11(12-5-2)14-10(9)15/h4-7H2,1-3H3,(H2,12,13,14,15)",0.0,0.061871843353822904,964.7336892149237,3.8109640831758034,0.05687195827211363,1.0,0.19245008972987526,1.0,1236.9049994135512,1.0,3.0,1236.9069041419525,0.0,1.8185448765487944,4.0,390.0,3.1855599562590378,3.5327755290014426,974.495620810898,3.089893207180848,3.2838450597925064,3.7764536611576793,0.0,2.0,0.5,0.05555555555555555,0.0,0.0,0.18967853124294973,1.5000000000000004,207.0,1.0,0.0,0.0,9.670067911246065,5.4784219099831235,0.013975424859373685,16.85440993937039,3.5654654245867525,4.0,0.03635754254739987,16.329183576215243,2.321900711099536,56.980000000000004,2.0273234235234026,4.459974569210846,1.4841042890350324,5.191021139863402,21.6302222107504,0.8849580557324711,0.0,22.32573139684126,3.711030032771304,0.5498702862086342,0.0,20.93438068066148,0.8381617628927068,0.25799843987444276,0.0,0.6582384887436604,2.4478361366385433,0.19463788672402754,0.0,-0.22371335857417873,0.8647892079285651,1.8243147689991899,13.066666666666666,0.7433876064684337,0.2090312981849499,0.3133883476483184,0.8947228764983125,946.04,4.0,0.0,0.8116114295109177,877.8260264833775,0.0,6.554016620498615,-0.1614428392755878
"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3",0.0,0.022360679774997897,1133.7516293405756,4.795005202913631,0.34719607887985254,0.8,0.08333333333333333,2.0,1499.4052172268061,1.0,0.0,1531.0628846361697,0.0,3.4125762080031077,5.0,714.0,3.6428134184126257,1.5000000000000004,1379.466289367218,4.896558590850051,3.755651257263926,4.87741280929783,0.0,0.0,0.4444444444444444,0.06804138174397717,0.0,1.0,0.1554376142423653,0.4999999999999999,263.0,0.0,0.0,0.0,13.624335147345649,8.549009423536946,0.014433756729740642,34.18151484918735,6.872441472817781,2.0,0.026781285483307566,34.35025204926673,4.9408663834909285,97.55000000000001,0.814325284978472,6.280906033355706,2.332666979370595,3.6876633216662382,43.52552847400456,1.2034347724231131,0.0,40.58178269571022,4.545195890707754,0.8361445481669616,3.0,37.314315573165146,0.8777219084234287,0.6302939247920997,1.0,2.2816125872217854,2.8934050179358977,0.4451987538309604,1.5000000000000004,-0.5945885552646926,2.3291042329029614,2.2052302847630303,17.05263157894737,1.2532774089698084,0.6085822087273232,1.2511997601433158,1.6424842654580787,1179.08,0.0,0.11180339887498948,1.7529093084567147,1015.3739778741452,1.0,7.695266272189349,-0.5372408394608393
"InChI=1S/C11H21NOS/c1-3-12(11(13)14-4-2)10-8-6-5-7-9-10/h10H,3-9H2,1-2H3",1.0,0.09128709291752768,1049.0043313500369,3.5918367346938775,-0.01236075868264247,1.0,0.1642664266089148,0.0,1281.5337526095584,0.0,6.0,1282.1997874119877,1.0,1.4800351938502203,4.0,312.0,3.2242769189817384,0.4999999999999999,1063.0620349804688,2.5321414816197256,1.1734823157245244,2.8466925928314852,0.0,0.0,0.5,0.10206207261596577,0.0,1.0,0.05892556509887897,0.0,166.0,0.0,0.0,0.0,10.10730449485087,6.711265581526965,0.10206207261596577,21.262202375267435,4.992035704315032,7.0,0.04564354645876384,18.170208185779867,3.6286125800248583,45.61,7.478012285100988,4.201652011497638,2.8264124256799437,5.720549789729148,24.391647323835336,1.8990296755094225,0.0,22.834392140044994,3.4320549957300504,0.9321424729051124,0.0,23.67008738855009,0.6553922243341967,0.2068834400978191,0.0,0.9305323429256768,2.1140337148788353,0.49774995753122675,0.0,-0.1734960809425593,1.6210114636533541,1.0810607188306616,12.071428571428571,0.597758698492898,0.1359261724076432,0.3321899366660977,1.893326889423373,1043.03,1.0,0.0,0.5384516905501369,964.3118207201694,0.0,6.477508650519031,-0.058971189495098005
"InChI=1S/C11H23NOS/c1-6-14-11(13)12(7-9(2)3)8-10(4)5/h9-10H,6-8H2,1-5H3",1.0,0.05590169943749474,948.4656834467776,7.04,-0.004276254147754946,0.75,0.11785113019775793,0.0,1109.3574768624273,0.0,0.0,1069.0531431591799,1.0,1.4483724073853315,8.0,326.0,4.310863404265982,0.9085602964160698,1058.5041923879396,2.0526397986677685,4.938423643051457,2.884463403186195,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,142.0,0.0,0.0,0.0,10.856227639294307,6.371588753368597,0.0,21.262202375267435,5.606863113018401,3.0,0.0,17.170208185779867,2.490906162915987,45.61,0.944940787421155,3.0970626918719626,1.8985112887739888,3.9133218196953634,23.22546539065489,1.326402352760918,0.0,20.166756006405887,2.4628824438462007,0.7724840460252289,0.0,21.5020282736841,0.8253845897773362,0.20811374495087148,0.0,0.9139928268913751,1.685916436754788,0.31622776601683794,0.0,-0.1771684282808802,1.3260302925841783,0.7931484699236135,14.0,0.2721655269759087,0.14486158242073174,1.0401033786777052,1.8186547430952145,1114.03,1.0,0.0,1.2188655079899087,906.8926789343262,0.0,7.3125,-0.07085798194083437
"InChI=1S/C11H9Cl2NO2/c12-6-1-2-7-16-11(15)14-10-5-3-4-9(13)8-10/h3-5,8H,6-7H2,(H,14,15)",0.0,0.0,851.5846085798461,6.37,-0.04695798801971709,0.8333333333333334,0.0,6.0,996.6708671526011,0.0,0.0,879.0895702957724,0.0,1.1216214514901186,2.0,537.0,0.0,1.1905507889761497,713.8551160899888,1.7349209638701522,0.0,1.9662649334822973,0.0,1.0,0.45454545454545453,0.08333333333333333,0.0,0.0,0.1422588984322123,0.0,273.0,1.0,0.4999999999999999,0.0,9.794076958650741,5.310824094560262,0.027777777777777776,33.334818188055934,3.3538048569158545,2.0,0.04391963929243443,21.232181076634774,1.8669237569324582,41.82000000000001,7.454305655410214,4.331177197197452,1.1663137221964266,7.377238994521948,27.40115999148192,0.6241059484119169,2.0,24.68222562638588,3.380264705558957,0.2979387575565102,1.0,23.67075859863766,0.6799880569288766,0.3969300075086982,4.0,0.3704487388941639,2.2906579849704114,0.1161203017213898,0.0,-0.3322513154707168,0.44896619307695934,1.4468631159888878,14.0625,0.7791384245598089,0.2135717845021864,0.3043426648009929,0.4100164058275231,385.05,1.0,0.0,0.7814744144215573,803.0872112034656,0.0,8.14404432132964,-0.06715129439944328
InChI=1S/C12H10/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H,0.0,0.027777777777777776,789.1627930532229,2.25,0.0,0.75,0.08333333333333333,10.0,987.4134156401368,0.0,0.0,853.9104035830082,0.0,0.9428090415820635,0.0,198.0,0.0,1.0,564.8176259208986,1.4999999999999996,0.0,1.8856180831641258,0.0,0.0,0.42857142857142855,0.20412414523193154,0.0,0.0,0.11785113019775793,0.0,140.0,0.0,0.0,0.0,6.773502691896259,4.071367205045918,0.06415002990995841,12.0,2.732050807568877,0.0,0.032075014954979206,13.0,1.8809114700306118,0.0,15.69030319227685,3.9663264951887856,1.261205884565098,9.4902056125271,16.0,0.8293446239041952,0.0,14.0,3.2111426259404334,0.32075014954979214,0.0,10.0,0.7262565116791935,0.0,10.0,0.3849001794597506,2.558078204724923,0.18518518518518512,0.0,0.0,0.5000000000000001,1.1785113019775788,8.591715976331361,0.833333333333333,0.0,0.16666666666666666,0.5132002392796674,397.0,0.0,0.0,0.3333333333333333,707.3482650567629,0.0,4.296875,0.0
"InChI=1S/C12H10Cl2F3NO/c13-5-7-6-18(11(19)10(7)14)9-3-1-2-8(4-9)12(15,16)17/h1-4,7,10H,5-6H2",0.0,0.20969489558094495,1371.250142951905,3.1911357340720223,-0.09786137603791709,0.8,0.7869576597440838,5.0,1948.8973945772561,1.0,1.0,1829.8679611791697,1.0,4.409238249160161,3.0,684.0,0.0,4.114023331641588,1454.8248907304387,5.981703193979939,0.0,7.725559184860356,0.07856742013183861,0.0,0.4444444444444444,0.34138465031521753,0.0,1.0,0.5219601630878813,0.0,276.0,0.0,0.0,0.05270462766947299,11.135457320557716,6.500821866609609,0.17267589584982718,40.06648156964294,5.091878116096309,2.0,0.24014086463787299,26.479534390125565,3.9556731555345563,20.310000000000002,5.155186597038963,6.892565022128126,2.6308584216404616,11.199593410535028,43.65708097693865,1.58332757879128,2.0,48.16694653557846,5.1613264873199665,0.9236329621193728,0.0,43.878143244239666,0.7039540594511579,0.5543248019140279,4.0,1.811682967299738,3.9143248713161998,0.4997809880349176,0.0,-0.2914427651259994,2.309414042296482,2.5659679929534205,15.39,1.73054318272746,0.05197453398035244,0.7794197244289482,2.4104935951087407,558.07,1.0,0.01349873117890097,2.3646792473628833,1161.5380078576052,0.0,5.78,-0.04215517951281491
"InChI=1S/C12H10O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13H",0.0,0.04269016102873266,861.534052035645,2.268431001890359,-4.632962718497947e-05,0.75,0.1642664266089148,10.0,1113.9108155681158,0.0,0.0,1015.0833409239507,0.0,1.4401774752272036,0.0,240.0,0.0,2.381101577952299,706.9531170822756,2.343625285575563,0.0,3.0589135430736634,0.0,0.0,0.42857142857142855,0.1853954059492991,0.0,0.0,0.19037142086468112,0.0,151.0,1.0,0.0,0.0,7.143366018206591,4.2116406694625645,0.05985279273275698,13.774469035540946,2.8831744622183115,0.0,0.04234899624137732,14.332091977132563,1.9888436412600135,20.23,12.407195693503793,4.433153979908989,1.335460669242318,11.399824444028056,18.664183954265127,0.8611401584307738,0.0,17.99627593139769,3.6075836617530146,0.3456257375593794,0.0,13.996275931397694,0.726708387081377,0.054868135898025736,9.0,0.49175622231752303,2.793300895128675,0.18893301875150997,0.0,-0.017793492105574328,0.6503288223857574,1.3731303054680983,9.551020408163266,0.8859191910946025,-0.008585481560564965,0.22005183941882683,0.6856050044066198,420.01,0.0,0.0,0.5384516905501369,761.1069994788821,0.0,4.481481481481482,-0.0010087426250157139
"InChI=1S/C12H11Cl2N3O2/c13-9-1-2-10(11(14)5-9)12(18-3-4-19-12)6-17-8-15-7-16-17/h1-2,5,7-8H,3-4,6H2",0.0,0.10094035640093728,1517.4498568454815,2.88,0.04008039877697591,0.8,0.26011002862997024,5.0,2168.2627864570613,0.0,1.0,2017.9671376250915,0.0,3.1998096239205736,3.0,660.0,0.0,1.6509636244473134,1897.8385743379063,5.909138824965121,0.0,7.267116801134292,0.26933756729740643,0.0,0.4444444444444444,0.3306605856569646,0.0,0.0,0.41589426625854115,0.4999999999999999,286.0,0.0,0.0,0.07148090636666386,11.433995894990737,6.510102565992513,0.09543422816679642,37.05477879060889,5.0106977024563735,3.0,0.12747587416788175,27.422799154585153,3.47980541961182,46.42,7.406854202905059,6.987358524968844,2.6651844459448686,8.039658962230654,41.958791791363446,1.5051225832202055,2.0,39.69269009939529,6.169943763474119,0.9812296265273873,2.0,52.52888845643623,0.7386597737106034,0.5715690642665727,5.0,1.3969710800221062,3.983616268262325,0.45896156165016044,0.4999999999999999,-0.33269827192590445,2.2086696075314483,2.9852278038988835,13.959183673469388,1.869523038882844,-0.03080769005781781,0.7513938949860358,2.3613025878071565,682.07,0.0,0.029462782549439483,1.4561420676088743,1280.4873979553108,0.0,5.78,0.074206251470438
"InChI=1S/C12H11N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10,13H",0.0,0.0,814.4341028218995,3.0,0.000875008744610708,1.0,0.0,12.0,995.5432918787849,0.0,0.0,833.9651537438967,0.0,0.8130525295851416,0.0,264.0,0.0,0.4999999999999999,588.9658480693358,1.2790391023624612,0.0,1.579084875870568,0.0,0.0,0.5,0.20412414523193154,0.0,0.0,0.14433756729740646,0.0,174.0,0.0,0.0,0.0,7.273502691896259,4.321367205045918,0.06415002990995841,13.359980301276481,2.857050807568877,0.0,0.032075014954979206,14.332363866360893,1.8362532712920918,12.03,13.995261637820166,4.116156409449845,1.2096390384386808,8.079390910875137,17.664727732721786,0.7846864251656744,0.0,14.664727732721783,3.3170883743390283,0.2863722521321807,0.0,10.332363866360891,0.8377219478514932,0.03494503376244651,10.0,0.27578342306320863,2.6329931618554525,0.16037507477489607,0.0,-0.01575729531892036,0.35911675639654195,1.231484176176876,9.551020408163266,0.833333333333333,-0.004957270280802398,0.16666666666666666,0.36441117093102804,469.01,0.0,0.0,0.4082482904638631,739.7553698354798,0.0,5.024221453287197,0.0022445888227835215
"InChI=1S/C12H11NO2/c1-13-12(14)15-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3,(H,13,14)",0.0,0.0410666066522287,968.2645502651062,2.765432098765432,0.0006049747553335527,1.0,0.13608276348795434,8.0,1294.6981052857666,0.0,0.0,1243.9744275313112,0.0,1.8143978111697698,0.0,362.0,1.0757677583963203,3.147345190264945,913.3255614851075,2.834989396072909,1.0162654963092295,3.971081199924624,0.0,1.0,0.5,0.15137471507731048,0.0,0.0,0.25137565482875424,0.0,194.0,1.0,0.4999999999999999,0.0,8.34412736579116,4.624042686509698,0.051834038994012184,16.90891837235837,3.0855276980247153,0.0,0.06752510166063609,17.328639797758584,2.1421631683062694,41.82000000000001,8.737028660947072,5.1252418528508175,1.428682058499944,11.140145017746093,23.545576183939303,0.9698168737569838,0.0,23.15873379597583,4.047801277488372,0.46418024913024686,1.0,18.992823752023714,0.8946970989891765,0.2790541168234502,7.0,0.5703378735926149,3.364110617443497,0.2503955068497687,0.0,-0.2584916353149397,0.7655793064730488,2.0926450345246033,11.484375,1.3863156184753187,0.19999753991010089,0.2552525111273018,0.8574290926952929,519.03,1.0,0.0,0.7580912314161006,846.2150360606385,0.0,5.365079365079365,-0.08792231492207793
"InChI=1S/C12H12ClN5O4S/c1-7-14-10(17-12(15-7)22-2)16-11(19)18-23(20,21)9-6-4-3-5-8(9)13/h3-6H,1-2H3,(H2,14,15,16,17,18,19)",0.0,0.10480452635677688,1830.1986532017424,5.5,0.6161051774250461,1.0,0.36785113019775795,6.0,2521.7430215646664,1.0,0.0,2442.320493595502,2.0,3.827449830158866,1.0,1268.0,0.7645216010463812,4.0928895441030475,2191.464400613172,7.006761398483841,2.713358533568853,8.21118971793553,0.0,4.0,0.5,0.15137471507731048,0.944940787421155,0.0,0.2892664266089148,3.6387220302065053,446.0,1.0,0.4127409061118285,0.0,13.016097406039671,6.874896895496041,0.04027777777777777,41.73848059484497,4.936879655718,0.0,0.07169003691870848,37.33972334833944,3.138215677196896,133.45000000000002,3.965406456500188,7.440936221142184,2.0633683547492954,5.204935639757684,50.33074707194111,1.0984286499043738,1.0,57.77657098342066,6.603008934340476,0.5171128868800846,1.0,56.37081269941978,0.8589465330587076,0.7177522504886189,4.0,1.1729401576432563,4.183256805814091,0.22883460660251295,0.0,-0.596336873373753,1.5460529955866387,2.72118444342843,19.32638888888889,1.4756852904066173,0.6175810508670406,0.7007092852841222,1.453488154506079,790.11,4.0,0.022807522979332223,2.3896287658987125,1601.5174450407744,0.0,8.392733564013842,-0.7257576329967496
"InChI=1S/C12H12N2/c1-3-7-13-9-10-14-8-4-2-6-12(14)11(13)5-1/h1-8H,9-10H2",0.0,0.06937129433613966,1315.4714304399417,1.6482830385015608,-0.01646427095228625,0.75,0.1916383190435099,8.0,1843.8013478168948,2.0,0.0,1776.8817839760752,0.0,1.8264920700996006,2.0,271.0,0.0,1.0,1185.9843099780278,3.2690759253434067,0.0,4.823558520977337,0.0,0.0,0.42857142857142855,0.2222222222222222,0.0,2.0,0.3712110153263728,0.0,170.0,0.0,0.0,0.0,7.927442906890018,4.923417176217582,0.07469039949999533,14.719960602552963,3.5585455342788275,2.0,0.11771664511527558,16.997091599082676,2.725529657382497,6.48,14.847369963128285,5.393934187227624,2.0231162571911137,8.502830004171937,23.32945546544357,1.4744459067142384,0.0,23.024708033998262,4.7449911008455015,0.7984247774066715,0.0,16.664727732721783,0.7452100841892636,0.1353031206363643,0.0,0.8038339660554694,4.10802150947861,0.48254250704019774,0.0,-0.07716906951880201,1.2099717436917967,2.5777429131188976,9.2421875,1.872052136483282,-0.05249887007258181,0.3116736307086359,1.4969391932008627,602.02,2.0,0.0,0.6054988603092419,1110.133477842896,0.0,3.8677685950413223,0.07913892684255755
"InChI=1S/C12H13ClF3N3O4/c1-2-4-17(5-3-13)11-9(18(20)21)6-8(12(14,15)16)7-10(11)19(22)23/h6-7H,2-5H2,1H3",0.0,0.11404922303811113,1376.683648572808,5.5,-0.012956986588939897,0.8,0.8514556267489864,5.0,1908.015417423032,0.0,1.0,2167.8570894664913,4.0,4.567186605416769,5.0,1082.0,1.7854903269264255,3.5327755290014426,2153.1375391696774,6.194322498538151,0.7776523367255858,9.86476646334806,0.0,0.0,0.4444444444444444,0.05555555555555555,1.4422495703074083,1.0,0.1240028226427154,0.0,309.0,0.0,0.0,0.0,12.725548449536133,7.014110423440749,0.020833333333333332,39.396899370969955,4.929078063691572,4.0,0.03836751638541404,29.741882028182257,3.1236165930001616,94.88,4.844613042913312,6.902759364908721,2.2815788747408554,8.86262528870552,45.41001983619721,1.57529573994869,1.0,47.4729822116327,5.495386301435237,0.927684937535201,0.0,56.12045185325455,0.8974988453414181,0.5164460426413088,2.0,1.137610987284076,4.86656897220473,0.4111045431206519,0.0,-0.22052972684534342,1.6064870281764496,3.782159262212925,21.043478260869566,2.0307214805864184,-0.022495779657256833,0.5888137952700501,2.0500315352222667,790.11,0.0,0.01349873117890097,2.7269729425021985,1184.1205384191553,0.0,8.909090909090908,0.16373166675295306
"InChI=1S/C12H13N5O6S2/c1-6-13-10(16-12(14-6)23-3)15-11(19)17-25(20,21)7-4-5-24-8(7)9(18)22-2/h4-5H,1-3H3,(H2,13,14,15,16,17,19)",0.0,0.12658520955435462,2105.702998259079,5.736296296296296,0.24901734762482125,0.8571428571428571,0.428855364161831,3.0,2955.6394845479385,3.0,0.0,2764.801542420782,3.0,4.357706588550876,1.0,1591.0,0.7572199540300328,5.502706666063763,2730.7146520347533,7.589081490391578,4.031494097680429,9.632938639953881,0.11785113019775793,4.0,0.46153846153846156,0.1950083285868333,1.4238139572284336,0.0,0.473958818521774,3.6387220302065053,518.0,1.0,1.3547713154411867,0.10206207261596577,14.268744900952052,7.738584182530789,0.12599201039097135,43.70222179652809,5.620930792733395,0.0,0.175022995860967,41.723799049405,3.8656124415551996,185.04999999999998,1.0,8.27371896564414,2.7778313013052043,3.461394690366161,55.875214396529934,1.4630780026651642,0.0,62.229263997291,7.068618763031134,0.7524495611170187,2.0,65.78010148127602,0.8827080116174226,0.9878486470916412,2.0,1.393989330969396,4.607405185919951,0.33119548805511323,0.09090909090909091,-0.7866098899249698,2.0384036398778083,3.0552012084210287,21.301775147928993,1.5799381386864952,0.7211041679401919,0.7318056431977433,2.011451639714418,921.13,5.0,0.022807522979332223,2.525711529386667,1816.833103170351,0.0,9.273922571219869,-0.6567705552668796
"InChI=1S/C12H13NO2S/c1-9-11(16-8-7-15-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",1.0,0.09311862178478973,1227.2062986194912,3.49519890260631,0.10597764738167177,0.8,0.19245008972987526,8.0,1574.2205248123169,1.0,0.0,1459.9289056206742,0.0,1.8756152168271552,3.0,459.0,1.2535190076879068,3.147345190264945,1111.7096435872957,2.9749785407678493,1.7091480255849363,3.572795272920256,0.0,1.0,0.4444444444444444,0.1853954059492991,0.0,0.0,0.20361463941450536,0.0,238.0,1.0,0.25,0.0,9.828385261176592,6.052701115079874,0.0945750149549792,24.03667141080838,4.458364859222798,2.0,0.10809438276373118,21.668210206864547,3.2918440195786784,67.12,6.455151738943465,5.338590214227092,2.2109734997658297,8.003444557762707,29.389730918797152,1.4651947290356555,0.0,31.390861109818665,4.3137229156162675,0.5684505600561129,1.0,21.82462954523214,0.44035312245296393,0.30697499634098835,5.0,0.9435480835069442,3.0833208062207813,0.2891827016939645,0.0,-0.15381187156108153,1.2099762564995682,1.5944771967700828,12.456747404844291,0.992761494996655,-0.071005699530195,0.37969078078990737,1.2822605061011298,660.04,3.0,0.0,0.8116114295109177,1093.0275772127875,0.0,6.074380165289257,0.03119841417278882
